Provinsi,Tanggal,Running Sum of divaksin2 (ribu)
Nusa Tenggara Timur,3/30/2021,48.901
Nusa Tenggara Timur,3/31/2021,51.714
Nusa Tenggara Timur,4/1/2021,53.865
Nusa Tenggara Timur,4/2/2021,53.897
Nusa Tenggara Timur,4/3/2021,54.893
Nusa Tenggara Timur,4/4/2021,54.896
Nusa Tenggara Timur,4/5/2021,55.726
Nusa Tenggara Timur,4/6/2021,57.858
Nusa Tenggara Timur,4/7/2021,59.357
Nusa Tenggara Timur,4/8/2021,63.017
Nusa Tenggara Timur,4/9/2021,65.834
Nusa Tenggara Timur,4/10/2021,67.503
Nusa Tenggara Timur,4/11/2021,67.503
Nusa Tenggara Timur,4/12/2021,70.13
Nusa Tenggara Timur,4/13/2021,72.367
Nusa Tenggara Timur,4/14/2021,74.424
Nusa Tenggara Timur,4/15/2021,76.496
Nusa Tenggara Timur,4/16/2021,77.551
Nusa Tenggara Timur,4/17/2021,78.581
Nusa Tenggara Timur,4/18/2021,78.622
Nusa Tenggara Timur,4/19/2021,79.359
Nusa Tenggara Timur,4/20/2021,80.045
Nusa Tenggara Timur,4/21/2021,80.955
Nusa Tenggara Timur,4/22/2021,82.034
Nusa Tenggara Timur,4/23/2021,83.378
Nusa Tenggara Timur,4/24/2021,84.427
Nusa Tenggara Timur,4/25/2021,84.427
Papua,1/14/2021,0
Papua,1/15/2021,0
Papua,1/16/2021,0
Papua,1/18/2021,0
Papua,1/19/2021,0
Papua,1/20/2021,0
Papua,1/21/2021,0
Papua,1/22/2021,0.001
Papua,1/23/2021,0.002
Papua,1/24/2021,0.002
Papua,1/25/2021,0.002
Papua,1/26/2021,0.002
Papua,1/27/2021,0.003
Papua,1/28/2021,0.005
Papua,1/29/2021,0.018
Papua,1/30/2021,0.027
Papua,2/1/2021,0.057
Papua,2/2/2021,0.148
Papua,2/3/2021,0.22
Papua,2/4/2021,0.31
Papua,2/5/2021,0.384
Papua,2/6/2021,0.542
Papua,2/7/2021,0.543
Papua,2/8/2021,0.745
Papua,2/9/2021,0.881
Papua,2/10/2021,1.064
Papua,2/11/2021,1.312
Papua,2/12/2021,1.448
Papua,2/13/2021,1.734
Papua,2/14/2021,1.734
Papua,2/15/2021,1.926
Papua,2/16/2021,2.233
Papua,2/17/2021,2.416
Papua,2/18/2021,2.897
Papua,2/19/2021,3.116
Papua,2/20/2021,3.27
Papua,2/21/2021,3.313
Papua,2/22/2021,3.824
Papua,2/23/2021,4.339
Papua,2/24/2021,4.878
Papua,2/25/2021,5.649
Papua,2/26/2021,5.824
Papua,2/27/2021,6.112
Papua,2/28/2021,6.141
Papua,3/1/2021,6.407
Papua,3/2/2021,7.079
Papua,3/3/2021,7.663
Papua,3/4/2021,8.291
Papua,3/5/2021,8.931
Papua,3/6/2021,9.344
Papua,3/7/2021,9.36
Papua,3/8/2021,10.088
Papua,3/9/2021,10.864
Papua,3/10/2021,11.313
Papua,3/11/2021,11.641
Papua,3/12/2021,12.135
Papua,3/13/2021,12.576
Papua,3/14/2021,12.586
Papua,3/15/2021,13.088
Papua,3/16/2021,13.688
Papua,3/17/2021,14.101
Papua,3/18/2021,14.575
Papua,3/19/2021,15.082
Papua,3/20/2021,15.448
Papua,3/21/2021,15.477
Papua,3/22/2021,16.94
Papua,3/23/2021,19.468
Papua,3/24/2021,22.417
Papua,3/25/2021,23.371
Papua,3/26/2021,25.959
Papua,3/27/2021,27.143
Papua,3/28/2021,27.188
Papua,3/29/2021,28.202
Papua,3/30/2021,29.966
Papua,3/31/2021,30.771
Papua,4/1/2021,32.077
Papua,4/2/2021,32.103
Papua,4/3/2021,32.834
Papua,4/4/2021,32.851
Papua,4/5/2021,33.366
Papua,4/6/2021,34.601
Papua,4/7/2021,35.293
Papua,4/8/2021,36.193
Papua,4/9/2021,37.241
Papua,4/10/2021,38.195
Papua,4/11/2021,38.21
Papua,4/12/2021,41.14
Papua,4/13/2021,42.49
Papua,4/14/2021,44.626
Papua,4/15/2021,47.525
Papua,4/16/2021,50.425
Papua,4/17/2021,53.034
Papua,4/18/2021,53.042
Papua,4/19/2021,55.055
Papua,4/20/2021,57.283
Papua,4/21/2021,60.19
Papua,4/22/2021,63.916
Papua,4/23/2021,67.056
Papua,4/24/2021,69.433
Papua,4/25/2021,69.782
Papua Barat,1/14/2021,0
Papua Barat,1/15/2021,0
Papua Barat,1/17/2021,0
Papua Barat,1/18/2021,0
Papua Barat,1/19/2021,0
Papua Barat,1/20/2021,0
Papua Barat,1/21/2021,0
Papua Barat,1/22/2021,0
Papua Barat,1/23/2021,0
Papua Barat,1/25/2021,0
Papua Barat,1/26/2021,0
Papua Barat,1/27/2021,0
Papua Barat,1/28/2021,0.004
Papua Barat,1/29/2021,0.02
Papua Barat,1/30/2021,0.023
Papua Barat,1/31/2021,0.023
Papua Barat,2/1/2021,0.076
Papua Barat,2/2/2021,0.122
Papua Barat,2/3/2021,0.215
Papua Barat,2/4/2021,0.409
Papua Barat,2/5/2021,0.439
Papua Barat,2/6/2021,0.522
Papua Barat,2/7/2021,0.523
Papua Barat,2/8/2021,0.763
Papua Barat,2/9/2021,0.828
Papua Barat,2/10/2021,0.903
Papua Barat,2/11/2021,0.936
Papua Barat,2/12/2021,0.937
Papua Barat,2/13/2021,0.973
Papua Barat,2/14/2021,0.999
Papua Barat,2/15/2021,1.233
Papua Barat,2/16/2021,1.49
Papua Barat,2/17/2021,1.736
Papua Barat,2/18/2021,2.334
Papua Barat,2/19/2021,2.381
Papua Barat,2/20/2021,2.797
Papua Barat,2/22/2021,3.41
Papua Barat,2/23/2021,3.81
Papua Barat,2/24/2021,4.454
Papua Barat,2/25/2021,4.752
Papua Barat,2/26/2021,4.857
Papua Barat,2/27/2021,5.151
Papua Barat,2/28/2021,5.204
Papua Barat,3/1/2021,5.44
Papua Barat,3/2/2021,5.567
Papua Barat,3/3/2021,5.666
Papua Barat,3/4/2021,5.953
Papua Barat,3/5/2021,6.027
Papua Barat,3/6/2021,6.119
Papua Barat,3/7/2021,6.124
Papua Barat,3/8/2021,6.249
Papua Barat,3/9/2021,6.348
Papua Barat,3/10/2021,6.505
Papua Barat,3/11/2021,6.529
Papua Barat,3/12/2021,6.565
Papua Barat,3/13/2021,6.665
Papua Barat,3/14/2021,6.672
Papua Barat,3/15/2021,6.764
Papua Barat,3/16/2021,6.876
Papua Barat,3/17/2021,8.285
Papua Barat,3/18/2021,9.363
Papua Barat,3/19/2021,10.341
Papua Barat,3/20/2021,10.588
Papua Barat,3/21/2021,10.596
Papua Barat,3/22/2021,11.364
Papua Barat,3/23/2021,11.915
Papua Barat,3/24/2021,12.505
Papua Barat,3/25/2021,12.588
Papua Barat,3/26/2021,12.734
Papua Barat,3/27/2021,12.957
Papua Barat,3/28/2021,12.958
Papua Barat,3/29/2021,13.348
Papua Barat,3/30/2021,13.475
Papua Barat,3/31/2021,13.671
Papua Barat,4/1/2021,13.859
Papua Barat,4/2/2021,13.867
Papua Barat,4/3/2021,13.893
Papua Barat,4/4/2021,13.893
Papua Barat,4/5/2021,13.919
Papua Barat,4/6/2021,14.008
Papua Barat,4/7/2021,14.057
Papua Barat,4/8/2021,14.093
Papua Barat,4/9/2021,14.108
Papua Barat,4/10/2021,14.133
Papua Barat,4/11/2021,14.133
Papua Barat,4/12/2021,14.161
Papua Barat,4/13/2021,14.223
Papua Barat,4/14/2021,14.269
Papua Barat,4/15/2021,14.4
Papua Barat,4/16/2021,14.6
Papua Barat,4/17/2021,14.85
Papua Barat,4/18/2021,14.852
Papua Barat,4/19/2021,15.613
Papua Barat,4/20/2021,16.715
Papua Barat,4/21/2021,17.864
Papua Barat,4/22/2021,18.297
Papua Barat,4/23/2021,18.499
Papua Barat,4/24/2021,18.677
Papua Barat,4/25/2021,18.679
Riau,1/9/2021,0
Riau,1/13/2021,0
Riau,1/14/2021,0
Riau,1/15/2021,0
Riau,1/16/2021,0.001
Riau,1/17/2021,0.001
Riau,1/18/2021,0.001
Riau,1/19/2021,0.001
Riau,1/20/2021,0.001
Riau,1/21/2021,0.001
Riau,1/22/2021,0.001
Riau,1/23/2021,0.001
Riau,1/24/2021,0.001
Riau,1/25/2021,0.003
Riau,1/26/2021,0.003
Riau,1/27/2021,0.004
Riau,1/28/2021,0.053
Riau,1/29/2021,0.185
Riau,1/30/2021,0.249
Riau,1/31/2021,0.252
Riau,2/1/2021,0.408
Riau,2/2/2021,0.536
Riau,2/3/2021,0.844
Riau,2/4/2021,1.313
Riau,2/5/2021,1.856
Riau,2/6/2021,2.157
Riau,2/7/2021,2.157
Riau,2/8/2021,2.625
Riau,2/9/2021,3.158
Riau,2/10/2021,3.724
Riau,2/11/2021,4.334
Riau,2/12/2021,4.991
Riau,2/13/2021,5.995
Riau,2/14/2021,6.055
Riau,2/15/2021,8.017
Riau,2/16/2021,10.356
Riau,2/17/2021,12.155
Riau,2/18/2021,14.166
Riau,2/19/2021,15.927
Riau,2/20/2021,17.295
Riau,2/21/2021,17.635
Riau,2/22/2021,18.887
Riau,2/23/2021,19.943
Riau,2/24/2021,21.106
Riau,2/25/2021,21.874
Riau,2/26/2021,22.068
Riau,2/27/2021,22.553
Riau,2/28/2021,22.557
Riau,3/1/2021,23.354
Riau,3/2/2021,24.081
Riau,3/3/2021,24.701
Riau,3/4/2021,25.329
Riau,3/5/2021,25.96
Riau,3/6/2021,26.347
Riau,3/7/2021,26.359
Riau,3/8/2021,26.876
Riau,3/9/2021,27.53
Riau,3/10/2021,27.946
Riau,3/11/2021,27.991
Riau,3/12/2021,28.279
Riau,3/13/2021,28.594
Riau,3/14/2021,28.598
Riau,3/15/2021,30.307
Riau,3/16/2021,31.61
Riau,3/17/2021,32.798
Riau,3/18/2021,35.289
Riau,3/19/2021,37.306
Riau,3/20/2021,38.489
Riau,3/21/2021,38.492
Riau,3/22/2021,41.014
Riau,3/23/2021,44.838
Riau,3/24/2021,48.643
Riau,3/25/2021,49.479
Riau,3/26/2021,50.964
Riau,3/27/2021,51.908
Riau,3/28/2021,51.911
Riau,3/29/2021,53.569
Riau,3/30/2021,55.524
Riau,3/31/2021,56.898
Riau,4/1/2021,59.009
Riau,4/2/2021,59.091
Riau,4/3/2021,60.625
Riau,4/4/2021,60.629
Riau,4/5/2021,64.263
Riau,4/6/2021,69.367
Riau,4/7/2021,74.522
Riau,4/8/2021,80.234
Riau,4/9/2021,84.642
Riau,4/10/2021,87.992
Riau,4/11/2021,88.066
Riau,4/12/2021,91.838
Riau,4/13/2021,93.624
Riau,4/14/2021,95.787
Riau,4/15/2021,98.098
Riau,4/16/2021,99.994
Riau,4/17/2021,101.39
Riau,4/18/2021,101.755
Riau,4/19/2021,104.476
Riau,4/20/2021,107.755
Riau,4/21/2021,111.376
Riau,4/22/2021,115.506
Riau,4/23/2021,118.33
Riau,4/24/2021,120.276
Riau,4/25/2021,120.338
Sulawesi Barat,1/29/2021,0
Sulawesi Barat,2/2/2021,0
Sulawesi Barat,2/3/2021,0
Sulawesi Barat,2/4/2021,0
Sulawesi Barat,2/5/2021,0
Sulawesi Barat,2/6/2021,0
Sulawesi Barat,2/7/2021,0
Sulawesi Barat,2/8/2021,0
Sulawesi Barat,2/9/2021,0
Sulawesi Barat,2/10/2021,0
Sulawesi Barat,2/11/2021,0.001
Sulawesi Barat,2/12/2021,0.001
Sulawesi Barat,2/13/2021,0.001
Sulawesi Barat,2/14/2021,0.001
Sulawesi Barat,2/15/2021,0.001
Sulawesi Barat,2/16/2021,0.019
Sulawesi Barat,2/17/2021,0.085
Sulawesi Barat,2/18/2021,0.25
Sulawesi Barat,2/19/2021,1.242
Sulawesi Barat,2/20/2021,2.299
Sulawesi Barat,2/21/2021,2.433
Sulawesi Barat,2/22/2021,2.98
Sulawesi Barat,2/23/2021,3.179
Sulawesi Barat,2/24/2021,3.749
Sulawesi Barat,2/25/2021,4.5
Sulawesi Barat,2/26/2021,4.77
Sulawesi Barat,2/27/2021,4.887
Sulawesi Barat,2/28/2021,4.887
Sulawesi Barat,3/1/2021,5.094
Sulawesi Barat,3/2/2021,5.172
Sulawesi Barat,3/3/2021,5.272
Sulawesi Barat,3/4/2021,5.387
Sulawesi Barat,3/5/2021,5.541
Sulawesi Barat,3/6/2021,5.818
Sulawesi Barat,3/7/2021,5.85
Sulawesi Barat,3/8/2021,6.147
Sulawesi Barat,3/9/2021,6.214
Sulawesi Barat,3/10/2021,6.365
Sulawesi Barat,3/11/2021,6.464
Sulawesi Barat,3/12/2021,6.673
Sulawesi Barat,3/13/2021,6.742
Sulawesi Barat,3/15/2021,6.779
Sulawesi Barat,3/16/2021,6.84
Sulawesi Barat,3/17/2021,6.913
Sulawesi Barat,3/18/2021,7.125
Sulawesi Barat,3/19/2021,7.476
Sulawesi Barat,3/20/2021,7.696
Sulawesi Barat,3/21/2021,7.702
Sulawesi Barat,3/22/2021,8.7
Sulawesi Barat,3/23/2021,10.429
Sulawesi Barat,3/24/2021,11.801
Sulawesi Barat,3/25/2021,11.874
Sulawesi Barat,3/26/2021,12.044
Sulawesi Barat,3/27/2021,12.143
Sulawesi Barat,3/28/2021,12.143
Sulawesi Barat,3/29/2021,12.555
Sulawesi Barat,3/30/2021,13.112
Sulawesi Barat,3/31/2021,14.236
Sulawesi Barat,4/1/2021,15.753
Sulawesi Barat,4/2/2021,16.632
Sulawesi Barat,4/3/2021,16.821
Sulawesi Barat,4/5/2021,17.073
Sulawesi Barat,4/6/2021,17.621
Sulawesi Barat,4/7/2021,19.442
Sulawesi Barat,4/8/2021,19.745
Sulawesi Barat,4/9/2021,20.184
Sulawesi Barat,4/10/2021,20.709
Sulawesi Barat,4/11/2021,20.756
Sulawesi Barat,4/12/2021,21.106
Sulawesi Barat,4/13/2021,21.171
Sulawesi Barat,4/14/2021,21.228
Sulawesi Barat,4/15/2021,21.528
Sulawesi Barat,4/16/2021,21.569
Sulawesi Barat,4/17/2021,21.649
Sulawesi Barat,4/18/2021,21.65
Sulawesi Barat,4/19/2021,21.778
Sulawesi Barat,4/20/2021,21.972
Sulawesi Barat,4/21/2021,22.218
Sulawesi Barat,4/22/2021,22.396
Sulawesi Barat,4/23/2021,22.454
Sulawesi Barat,4/24/2021,22.561
Sulawesi Barat,4/25/2021,22.561
Sulawesi Selatan,1/13/2021,0
Sulawesi Selatan,1/14/2021,0.001
Sulawesi Selatan,1/15/2021,0.001
Sulawesi Selatan,1/16/2021,0.002
Sulawesi Selatan,1/18/2021,0.002
Sulawesi Selatan,1/19/2021,0.002
Sulawesi Selatan,1/20/2021,0.002
Sulawesi Selatan,1/21/2021,0.002
Sulawesi Selatan,1/22/2021,0.004
Sulawesi Selatan,1/23/2021,0.006
Sulawesi Selatan,1/24/2021,0.006
Sulawesi Selatan,1/25/2021,0.006
Sulawesi Selatan,1/26/2021,0.008
Sulawesi Selatan,1/27/2021,0.008
Sulawesi Selatan,1/28/2021,0.08
Sulawesi Selatan,1/29/2021,0.13
Sulawesi Selatan,1/30/2021,0.226
Sulawesi Selatan,1/31/2021,0.226
Sulawesi Selatan,2/1/2021,0.321
Sulawesi Selatan,2/2/2021,0.466
Sulawesi Selatan,2/3/2021,0.67
Sulawesi Selatan,2/4/2021,0.92
Sulawesi Selatan,2/5/2021,1.135
Sulawesi Selatan,2/6/2021,1.312
Sulawesi Selatan,2/7/2021,1.312
Sulawesi Selatan,2/8/2021,1.66
Sulawesi Selatan,2/9/2021,1.998
Sulawesi Selatan,2/10/2021,2.441
Sulawesi Selatan,2/11/2021,2.926
Sulawesi Selatan,2/12/2021,2.954
Sulawesi Selatan,2/13/2021,3.214
Sulawesi Selatan,2/14/2021,3.215
Sulawesi Selatan,2/15/2021,4.532
Sulawesi Selatan,2/16/2021,7.739
Sulawesi Selatan,2/17/2021,12.399
Sulawesi Selatan,2/18/2021,17.592
Sulawesi Selatan,2/19/2021,21.306
Sulawesi Selatan,2/20/2021,24.086
Sulawesi Selatan,2/21/2021,24.242
Sulawesi Selatan,2/22/2021,26.57
Sulawesi Selatan,2/23/2021,28.455
Sulawesi Selatan,2/24/2021,30.16
Sulawesi Selatan,2/25/2021,31.873
Sulawesi Selatan,2/26/2021,32.146
Sulawesi Selatan,2/27/2021,33.017
Sulawesi Selatan,2/28/2021,33.04
Sulawesi Selatan,3/1/2021,34.348
Sulawesi Selatan,3/2/2021,35.708
Sulawesi Selatan,3/3/2021,37.24
Sulawesi Selatan,3/4/2021,38.676
Sulawesi Selatan,3/5/2021,39.831
Sulawesi Selatan,3/6/2021,40.817
Sulawesi Selatan,3/7/2021,40.887
Sulawesi Selatan,3/8/2021,41.956
Sulawesi Selatan,3/9/2021,42.809
Sulawesi Selatan,3/10/2021,43.959
Sulawesi Selatan,3/11/2021,44.073
Sulawesi Selatan,3/12/2021,44.992
Sulawesi Selatan,3/13/2021,45.531
Sulawesi Selatan,3/14/2021,45.564
Sulawesi Selatan,3/15/2021,46.545
Sulawesi Selatan,3/16/2021,48.617
Sulawesi Selatan,3/17/2021,52.222
Sulawesi Selatan,3/18/2021,57.495
Sulawesi Selatan,3/19/2021,62.767
Sulawesi Selatan,3/20/2021,65.979
Sulawesi Selatan,3/21/2021,66.067
Sulawesi Selatan,3/22/2021,73.492
Sulawesi Selatan,3/23/2021,80.405
Sulawesi Selatan,3/24/2021,87.868
Sulawesi Selatan,3/25/2021,89.618
Sulawesi Selatan,3/26/2021,94.219
Sulawesi Selatan,3/27/2021,96.988
Sulawesi Selatan,3/28/2021,97.106
Sulawesi Selatan,3/29/2021,100.664
Sulawesi Selatan,3/30/2021,105.466
Sulawesi Selatan,3/31/2021,111.91
Sulawesi Selatan,4/1/2021,117.693
Sulawesi Selatan,4/2/2021,118.225
Sulawesi Selatan,4/3/2021,123.896
Sulawesi Selatan,4/4/2021,124.382
Sulawesi Selatan,4/5/2021,133.315
Sulawesi Selatan,4/6/2021,138.234
Sulawesi Selatan,4/7/2021,142.5
Sulawesi Selatan,4/8/2021,146.237
Sulawesi Selatan,4/9/2021,151.118
Sulawesi Selatan,4/10/2021,157.536
Sulawesi Selatan,4/11/2021,158.954
Sulawesi Selatan,4/12/2021,169.687
Sulawesi Selatan,4/13/2021,174.311
Sulawesi Selatan,4/14/2021,180.156
Sulawesi Selatan,4/15/2021,186.448
Sulawesi Selatan,4/16/2021,189.721
Sulawesi Selatan,4/17/2021,194.363
Sulawesi Selatan,4/18/2021,194.39
Sulawesi Selatan,4/19/2021,199.658
Sulawesi Selatan,4/20/2021,207.51
Sulawesi Selatan,4/21/2021,214.217
Sulawesi Selatan,4/22/2021,221.827
Sulawesi Selatan,4/23/2021,227.722
Sulawesi Selatan,4/24/2021,233.611
Sulawesi Selatan,4/25/2021,233.658
Sulawesi Tengah,1/14/2021,0.001
Sulawesi Tengah,1/15/2021,0.001
Sulawesi Tengah,1/16/2021,0.001
Sulawesi Tengah,1/18/2021,0.001
Sulawesi Tengah,1/19/2021,0.001
Sulawesi Tengah,1/20/2021,0.001
Sulawesi Tengah,1/21/2021,0.003
Sulawesi Tengah,1/22/2021,0.003
Sulawesi Tengah,1/23/2021,0.004
Sulawesi Tengah,1/24/2021,0.004
Sulawesi Tengah,1/25/2021,0.005
Sulawesi Tengah,1/26/2021,0.005
Sulawesi Tengah,1/27/2021,0.005
Sulawesi Tengah,1/28/2021,0.079
Sulawesi Tengah,1/29/2021,0.223
Sulawesi Tengah,1/30/2021,0.313
Sulawesi Tengah,1/31/2021,0.313
Sulawesi Tengah,2/1/2021,0.482
Sulawesi Tengah,2/2/2021,0.692
Sulawesi Tengah,2/3/2021,0.918
Sulawesi Tengah,2/4/2021,1.178
Sulawesi Tengah,2/5/2021,1.44
Sulawesi Tengah,2/6/2021,1.583
Sulawesi Tengah,2/7/2021,1.583
Sulawesi Tengah,2/8/2021,1.727
Sulawesi Tengah,2/9/2021,1.949
Sulawesi Tengah,2/10/2021,2.169
Sulawesi Tengah,2/11/2021,2.381
Sulawesi Tengah,2/12/2021,2.443
Sulawesi Tengah,2/13/2021,2.662
Sulawesi Tengah,2/14/2021,2.663
Sulawesi Tengah,2/15/2021,2.965
Sulawesi Tengah,2/16/2021,3.348
Sulawesi Tengah,2/17/2021,4.013
Sulawesi Tengah,2/18/2021,5.083
Sulawesi Tengah,2/19/2021,6.271
Sulawesi Tengah,2/20/2021,7.303
Sulawesi Tengah,2/21/2021,7.455
Sulawesi Tengah,2/22/2021,8.819
Sulawesi Tengah,2/23/2021,10.591
Sulawesi Tengah,2/24/2021,12.536
Sulawesi Tengah,2/25/2021,13.786
Sulawesi Tengah,2/26/2021,13.98
Sulawesi Tengah,2/27/2021,14.704
Sulawesi Tengah,2/28/2021,14.705
Sulawesi Tengah,3/1/2021,15.234
Sulawesi Tengah,3/2/2021,15.73
Sulawesi Tengah,3/3/2021,16.029
Sulawesi Tengah,3/4/2021,16.335
Sulawesi Tengah,3/5/2021,16.595
Sulawesi Tengah,3/6/2021,16.814
Sulawesi Tengah,3/7/2021,16.831
Sulawesi Tengah,3/8/2021,17.147
Sulawesi Tengah,3/9/2021,17.413
Sulawesi Tengah,3/10/2021,17.816
Sulawesi Tengah,3/11/2021,17.89
Sulawesi Tengah,3/12/2021,18.065
Sulawesi Tengah,3/13/2021,18.445
Sulawesi Tengah,3/14/2021,18.447
Sulawesi Tengah,3/15/2021,18.935
Sulawesi Tengah,3/16/2021,19.515
Sulawesi Tengah,3/17/2021,20.321
Sulawesi Tengah,3/18/2021,21.436
Sulawesi Tengah,3/19/2021,22.842
Sulawesi Tengah,3/20/2021,23.991
Sulawesi Tengah,3/21/2021,24.365
Sulawesi Tengah,3/22/2021,26.641
Sulawesi Tengah,3/23/2021,29.062
Sulawesi Tengah,3/24/2021,31.512
Sulawesi Tengah,3/25/2021,32.144
Sulawesi Tengah,3/26/2021,33.168
Sulawesi Tengah,3/27/2021,33.642
Sulawesi Tengah,3/28/2021,33.645
Sulawesi Tengah,3/29/2021,34.979
Sulawesi Tengah,3/30/2021,36.185
Sulawesi Tengah,3/31/2021,37.192
Sulawesi Tengah,4/1/2021,38.331
Sulawesi Tengah,4/2/2021,38.364
Sulawesi Tengah,4/3/2021,39.153
Sulawesi Tengah,4/4/2021,39.196
Sulawesi Tengah,4/5/2021,40.373
Sulawesi Tengah,4/6/2021,41.283
Sulawesi Tengah,4/7/2021,42.426
Sulawesi Tengah,4/8/2021,43.331
Sulawesi Tengah,4/9/2021,44.058
Sulawesi Tengah,4/10/2021,45.016
Sulawesi Tengah,4/11/2021,45.019
Sulawesi Tengah,4/12/2021,46.396
Sulawesi Tengah,4/13/2021,46.813
Sulawesi Tengah,4/14/2021,47.297
Sulawesi Tengah,4/15/2021,47.882
Sulawesi Tengah,4/16/2021,48.223
Sulawesi Tengah,4/17/2021,48.456
Sulawesi Tengah,4/18/2021,48.485
Sulawesi Tengah,4/19/2021,49.111
Sulawesi Tengah,4/20/2021,49.716
Sulawesi Tengah,4/21/2021,50.334
Sulawesi Tengah,4/22/2021,51.156
Sulawesi Tengah,4/23/2021,51.849
Sulawesi Tengah,4/24/2021,52.218
Sulawesi Tengah,4/25/2021,52.295
Sulawesi Tenggara,1/13/2021,0
Sulawesi Tenggara,1/14/2021,0
Sulawesi Tenggara,1/15/2021,0
Sulawesi Tenggara,1/16/2021,0
Sulawesi Tenggara,1/17/2021,0
Sulawesi Tenggara,1/18/2021,0
Sulawesi Tenggara,1/19/2021,0
Sulawesi Tenggara,1/20/2021,0
Sulawesi Tenggara,1/21/2021,0
Sulawesi Tenggara,1/22/2021,0
Sulawesi Tenggara,1/23/2021,0
Sulawesi Tenggara,1/24/2021,0
Sulawesi Tenggara,1/25/2021,0
Sulawesi Tenggara,1/26/2021,0
Sulawesi Tenggara,1/27/2021,0
Sulawesi Tenggara,1/28/2021,0.047
Sulawesi Tenggara,1/29/2021,0.107
Sulawesi Tenggara,1/30/2021,0.173
Sulawesi Tenggara,1/31/2021,0.173
Sulawesi Tenggara,2/1/2021,0.387
Sulawesi Tenggara,2/2/2021,0.536
Sulawesi Tenggara,2/3/2021,0.738
Sulawesi Tenggara,2/4/2021,1.095
Sulawesi Tenggara,2/5/2021,1.371
Sulawesi Tenggara,2/6/2021,1.473
Sulawesi Tenggara,2/7/2021,1.477
Sulawesi Tenggara,2/8/2021,1.616
Sulawesi Tenggara,2/9/2021,1.794
Sulawesi Tenggara,2/10/2021,1.959
Sulawesi Tenggara,2/11/2021,2.143
Sulawesi Tenggara,2/12/2021,2.167
Sulawesi Tenggara,2/13/2021,2.273
Sulawesi Tenggara,2/14/2021,2.326
Sulawesi Tenggara,2/15/2021,2.57
Sulawesi Tenggara,2/16/2021,2.895
Sulawesi Tenggara,2/17/2021,3.721
Sulawesi Tenggara,2/18/2021,5.085
Sulawesi Tenggara,2/19/2021,6.059
Sulawesi Tenggara,2/20/2021,6.353
Sulawesi Tenggara,2/21/2021,6.365
Sulawesi Tenggara,2/22/2021,7.443
Sulawesi Tenggara,2/23/2021,8.304
Sulawesi Tenggara,2/24/2021,9.049
Sulawesi Tenggara,2/25/2021,10.031
Sulawesi Tenggara,2/26/2021,10.313
Sulawesi Tenggara,2/27/2021,10.71
Sulawesi Tenggara,2/28/2021,10.711
Sulawesi Tenggara,3/1/2021,11.821
Sulawesi Tenggara,3/2/2021,12.552
Sulawesi Tenggara,3/3/2021,13.269
Sulawesi Tenggara,3/4/2021,13.937
Sulawesi Tenggara,3/5/2021,14.586
Sulawesi Tenggara,3/6/2021,14.854
Sulawesi Tenggara,3/7/2021,14.876
Sulawesi Tenggara,3/8/2021,15.635
Sulawesi Tenggara,3/9/2021,16.137
Sulawesi Tenggara,3/10/2021,16.63
Sulawesi Tenggara,3/11/2021,16.68
Sulawesi Tenggara,3/12/2021,17.036
Sulawesi Tenggara,3/13/2021,17.183
Sulawesi Tenggara,3/14/2021,17.187
Sulawesi Tenggara,3/15/2021,17.492
Sulawesi Tenggara,3/16/2021,17.759
Sulawesi Tenggara,3/17/2021,18.306
Sulawesi Tenggara,3/18/2021,18.974
Sulawesi Tenggara,3/19/2021,19.648
Sulawesi Tenggara,3/20/2021,19.83
Sulawesi Tenggara,3/21/2021,19.833
Sulawesi Tenggara,3/22/2021,20.857
Sulawesi Tenggara,3/23/2021,22.628
Sulawesi Tenggara,3/24/2021,24.764
Sulawesi Tenggara,3/25/2021,25.034
Sulawesi Tenggara,3/26/2021,25.886
Sulawesi Tenggara,3/27/2021,26.145
Sulawesi Tenggara,3/28/2021,26.152
Sulawesi Tenggara,3/29/2021,27.26
Sulawesi Tenggara,3/30/2021,28.103
Sulawesi Tenggara,3/31/2021,28.875
Sulawesi Tenggara,4/1/2021,29.394
Sulawesi Tenggara,4/2/2021,29.503
Sulawesi Tenggara,4/3/2021,29.695
Sulawesi Tenggara,4/4/2021,29.695
Sulawesi Tenggara,4/5/2021,30.331
Sulawesi Tenggara,4/6/2021,30.897
Sulawesi Tenggara,4/7/2021,31.494
Sulawesi Tenggara,4/8/2021,32.131
Sulawesi Tenggara,4/9/2021,32.55
Sulawesi Tenggara,4/10/2021,32.755
Sulawesi Tenggara,4/11/2021,32.755
Sulawesi Tenggara,4/12/2021,33.507
Sulawesi Tenggara,4/13/2021,33.882
Sulawesi Tenggara,4/14/2021,34.289
Sulawesi Tenggara,4/15/2021,34.654
Sulawesi Tenggara,4/16/2021,34.808
Sulawesi Tenggara,4/17/2021,34.906
Sulawesi Tenggara,4/19/2021,35.458
Sulawesi Tenggara,4/20/2021,35.817
Sulawesi Tenggara,4/21/2021,36.497
Sulawesi Tenggara,4/22/2021,37.828
Sulawesi Tenggara,4/23/2021,38.386
Sulawesi Tenggara,4/24/2021,38.81
Sulawesi Tenggara,4/25/2021,38.831
Sulawesi Utara,1/13/2021,0
Sulawesi Utara,1/14/2021,0
