Provinsi,Tanggal,Running Sum of divaksin1 (ribu)
Sulawesi Selatan,3/4/2021,68.657
Sulawesi Selatan,3/5/2021,74.53
Sulawesi Selatan,3/6/2021,78.325
Sulawesi Selatan,3/7/2021,78.535
Sulawesi Selatan,3/8/2021,87.992
Sulawesi Selatan,3/9/2021,97.61
Sulawesi Selatan,3/10/2021,107.227
Sulawesi Selatan,3/11/2021,107.972
Sulawesi Selatan,3/12/2021,114.934
Sulawesi Selatan,3/13/2021,119.479
Sulawesi Selatan,3/14/2021,119.774
Sulawesi Selatan,3/15/2021,127.491
Sulawesi Selatan,3/16/2021,135.687
Sulawesi Selatan,3/17/2021,147.495
Sulawesi Selatan,3/18/2021,159.438
Sulawesi Selatan,3/19/2021,169.823
Sulawesi Selatan,3/20/2021,179.628
Sulawesi Selatan,3/21/2021,179.964
Sulawesi Selatan,3/22/2021,190.82
Sulawesi Selatan,3/23/2021,203.433
Sulawesi Selatan,3/24/2021,214.924
Sulawesi Selatan,3/25/2021,228.584
Sulawesi Selatan,3/26/2021,240.16
Sulawesi Selatan,3/27/2021,250.539
Sulawesi Selatan,3/28/2021,252.151
Sulawesi Selatan,3/29/2021,266.137
Sulawesi Selatan,3/30/2021,276.043
Sulawesi Selatan,3/31/2021,286.019
Sulawesi Selatan,4/1/2021,296.616
Sulawesi Selatan,4/2/2021,298.412
Sulawesi Selatan,4/3/2021,303.063
Sulawesi Selatan,4/4/2021,303.174
Sulawesi Selatan,4/5/2021,308.566
Sulawesi Selatan,4/6/2021,317.527
Sulawesi Selatan,4/7/2021,321.782
Sulawesi Selatan,4/8/2021,325.513
Sulawesi Selatan,4/9/2021,329.986
Sulawesi Selatan,4/10/2021,342.002
Sulawesi Selatan,4/11/2021,343.423
Sulawesi Selatan,4/12/2021,359.402
Sulawesi Selatan,4/13/2021,362.923
Sulawesi Selatan,4/14/2021,367.771
Sulawesi Selatan,4/15/2021,371.913
Sulawesi Selatan,4/16/2021,374.261
Sulawesi Selatan,4/17/2021,377.295
Sulawesi Selatan,4/18/2021,377.317
Sulawesi Selatan,4/19/2021,383.935
Sulawesi Selatan,4/20/2021,388.739
Sulawesi Selatan,4/21/2021,392.853
Sulawesi Selatan,4/22/2021,396.558
Sulawesi Selatan,4/23/2021,397.89
Sulawesi Selatan,4/24/2021,400.093
Sulawesi Selatan,4/25/2021,400.16
Sulawesi Tengah,1/14/2021,0.085
Sulawesi Tengah,1/15/2021,0.253
Sulawesi Tengah,1/16/2021,0.374
Sulawesi Tengah,1/18/2021,0.61
Sulawesi Tengah,1/19/2021,0.844
Sulawesi Tengah,1/20/2021,1.121
Sulawesi Tengah,1/21/2021,1.42
Sulawesi Tengah,1/22/2021,1.712
Sulawesi Tengah,1/23/2021,1.875
Sulawesi Tengah,1/24/2021,1.879
Sulawesi Tengah,1/25/2021,2.061
Sulawesi Tengah,1/26/2021,2.31
Sulawesi Tengah,1/27/2021,2.511
Sulawesi Tengah,1/28/2021,2.741
Sulawesi Tengah,1/29/2021,2.932
Sulawesi Tengah,1/30/2021,3.108
Sulawesi Tengah,1/31/2021,3.131
Sulawesi Tengah,2/1/2021,3.545
Sulawesi Tengah,2/2/2021,3.952
Sulawesi Tengah,2/3/2021,4.705
Sulawesi Tengah,2/4/2021,5.946
Sulawesi Tengah,2/5/2021,7.272
Sulawesi Tengah,2/6/2021,8.423
Sulawesi Tengah,2/7/2021,8.558
Sulawesi Tengah,2/8/2021,10.25
Sulawesi Tengah,2/9/2021,12.366
Sulawesi Tengah,2/10/2021,14.413
Sulawesi Tengah,2/11/2021,15.611
Sulawesi Tengah,2/12/2021,15.719
Sulawesi Tengah,2/13/2021,16.54
Sulawesi Tengah,2/14/2021,16.556
Sulawesi Tengah,2/15/2021,17.123
Sulawesi Tengah,2/16/2021,17.673
Sulawesi Tengah,2/17/2021,18.001
Sulawesi Tengah,2/18/2021,18.425
Sulawesi Tengah,2/19/2021,18.854
Sulawesi Tengah,2/20/2021,19.118
Sulawesi Tengah,2/21/2021,19.159
Sulawesi Tengah,2/22/2021,19.444
Sulawesi Tengah,2/23/2021,19.706
Sulawesi Tengah,2/24/2021,20.108
Sulawesi Tengah,2/25/2021,20.381
Sulawesi Tengah,2/26/2021,20.489
Sulawesi Tengah,2/27/2021,20.86
Sulawesi Tengah,2/28/2021,20.861
Sulawesi Tengah,3/1/2021,21.401
Sulawesi Tengah,3/2/2021,22.081
Sulawesi Tengah,3/3/2021,23.146
Sulawesi Tengah,3/4/2021,24.596
Sulawesi Tengah,3/5/2021,26.468
Sulawesi Tengah,3/6/2021,27.836
Sulawesi Tengah,3/7/2021,28.39
Sulawesi Tengah,3/8/2021,31.247
Sulawesi Tengah,3/9/2021,34.09
Sulawesi Tengah,3/10/2021,37.3
Sulawesi Tengah,3/11/2021,37.453
Sulawesi Tengah,3/12/2021,39.031
Sulawesi Tengah,3/13/2021,39.747
Sulawesi Tengah,3/14/2021,39.756
Sulawesi Tengah,3/15/2021,41.522
Sulawesi Tengah,3/16/2021,43.079
Sulawesi Tengah,3/17/2021,44.437
Sulawesi Tengah,3/18/2021,46.038
Sulawesi Tengah,3/19/2021,47.016
Sulawesi Tengah,3/20/2021,47.893
Sulawesi Tengah,3/21/2021,48.238
Sulawesi Tengah,3/22/2021,49.554
Sulawesi Tengah,3/23/2021,50.967
Sulawesi Tengah,3/24/2021,52.569
Sulawesi Tengah,3/25/2021,54.172
Sulawesi Tengah,3/26/2021,55.391
Sulawesi Tengah,3/27/2021,56.379
Sulawesi Tengah,3/28/2021,56.451
Sulawesi Tengah,3/29/2021,57.989
Sulawesi Tengah,3/30/2021,59.327
Sulawesi Tengah,3/31/2021,60.495
Sulawesi Tengah,4/1/2021,61.416
Sulawesi Tengah,4/2/2021,61.441
Sulawesi Tengah,4/3/2021,61.882
Sulawesi Tengah,4/4/2021,61.889
Sulawesi Tengah,4/5/2021,63.115
Sulawesi Tengah,4/6/2021,63.877
Sulawesi Tengah,4/7/2021,65.059
Sulawesi Tengah,4/8/2021,65.989
Sulawesi Tengah,4/9/2021,67.305
Sulawesi Tengah,4/10/2021,68.087
Sulawesi Tengah,4/11/2021,68.088
Sulawesi Tengah,4/12/2021,69.183
Sulawesi Tengah,4/13/2021,69.539
Sulawesi Tengah,4/14/2021,69.841
Sulawesi Tengah,4/15/2021,70.282
Sulawesi Tengah,4/16/2021,70.601
Sulawesi Tengah,4/17/2021,70.972
Sulawesi Tengah,4/18/2021,70.972
Sulawesi Tengah,4/19/2021,71.623
Sulawesi Tengah,4/20/2021,72.395
Sulawesi Tengah,4/21/2021,73.378
Sulawesi Tengah,4/22/2021,74.211
Sulawesi Tengah,4/23/2021,74.937
Sulawesi Tengah,4/24/2021,75.53
Sulawesi Tengah,4/25/2021,75.56
Sulawesi Tenggara,1/13/2021,0
Sulawesi Tenggara,1/14/2021,0.052
Sulawesi Tenggara,1/15/2021,0.114
Sulawesi Tenggara,1/16/2021,0.179
Sulawesi Tenggara,1/17/2021,0.179
Sulawesi Tenggara,1/18/2021,0.444
Sulawesi Tenggara,1/19/2021,0.604
Sulawesi Tenggara,1/20/2021,0.863
Sulawesi Tenggara,1/21/2021,1.274
Sulawesi Tenggara,1/22/2021,1.579
Sulawesi Tenggara,1/23/2021,1.681
Sulawesi Tenggara,1/24/2021,1.683
Sulawesi Tenggara,1/25/2021,1.843
Sulawesi Tenggara,1/26/2021,2.042
Sulawesi Tenggara,1/27/2021,2.209
Sulawesi Tenggara,1/28/2021,2.392
Sulawesi Tenggara,1/29/2021,2.491
Sulawesi Tenggara,1/30/2021,2.571
Sulawesi Tenggara,1/31/2021,2.633
Sulawesi Tenggara,2/1/2021,2.891
Sulawesi Tenggara,2/2/2021,3.231
Sulawesi Tenggara,2/3/2021,4.258
Sulawesi Tenggara,2/4/2021,5.719
Sulawesi Tenggara,2/5/2021,6.732
Sulawesi Tenggara,2/6/2021,7.05
Sulawesi Tenggara,2/7/2021,7.092
Sulawesi Tenggara,2/8/2021,8.275
Sulawesi Tenggara,2/9/2021,9.234
Sulawesi Tenggara,2/10/2021,9.997
Sulawesi Tenggara,2/11/2021,10.987
Sulawesi Tenggara,2/12/2021,11.216
Sulawesi Tenggara,2/13/2021,11.696
Sulawesi Tenggara,2/14/2021,11.711
Sulawesi Tenggara,2/15/2021,12.918
Sulawesi Tenggara,2/16/2021,13.803
Sulawesi Tenggara,2/17/2021,14.663
Sulawesi Tenggara,2/18/2021,15.484
Sulawesi Tenggara,2/19/2021,16.18
Sulawesi Tenggara,2/20/2021,16.517
Sulawesi Tenggara,2/21/2021,16.522
Sulawesi Tenggara,2/22/2021,17.223
Sulawesi Tenggara,2/23/2021,17.737
Sulawesi Tenggara,2/24/2021,18.124
Sulawesi Tenggara,2/25/2021,18.538
Sulawesi Tenggara,2/26/2021,18.78
Sulawesi Tenggara,2/27/2021,18.893
Sulawesi Tenggara,2/28/2021,18.909
Sulawesi Tenggara,3/1/2021,19.179
Sulawesi Tenggara,3/2/2021,19.429
Sulawesi Tenggara,3/3/2021,19.917
Sulawesi Tenggara,3/4/2021,20.546
Sulawesi Tenggara,3/5/2021,21.286
Sulawesi Tenggara,3/6/2021,21.547
Sulawesi Tenggara,3/7/2021,21.554
Sulawesi Tenggara,3/8/2021,22.872
Sulawesi Tenggara,3/9/2021,24.992
Sulawesi Tenggara,3/10/2021,27.412
Sulawesi Tenggara,3/11/2021,27.614
Sulawesi Tenggara,3/12/2021,28.622
Sulawesi Tenggara,3/13/2021,28.953
Sulawesi Tenggara,3/14/2021,28.954
Sulawesi Tenggara,3/15/2021,30.371
Sulawesi Tenggara,3/16/2021,31.551
Sulawesi Tenggara,3/17/2021,32.522
Sulawesi Tenggara,3/18/2021,33.473
Sulawesi Tenggara,3/19/2021,33.855
Sulawesi Tenggara,3/20/2021,34.13
Sulawesi Tenggara,3/21/2021,34.17
Sulawesi Tenggara,3/22/2021,35.045
Sulawesi Tenggara,3/23/2021,35.781
Sulawesi Tenggara,3/24/2021,36.938
Sulawesi Tenggara,3/25/2021,38.815
Sulawesi Tenggara,3/26/2021,39.512
Sulawesi Tenggara,3/27/2021,39.943
Sulawesi Tenggara,3/28/2021,39.986
Sulawesi Tenggara,3/29/2021,42.73
Sulawesi Tenggara,3/30/2021,43.83
Sulawesi Tenggara,3/31/2021,45.218
Sulawesi Tenggara,4/1/2021,46.074
Sulawesi Tenggara,4/2/2021,46.151
Sulawesi Tenggara,4/3/2021,46.331
Sulawesi Tenggara,4/4/2021,46.333
Sulawesi Tenggara,4/5/2021,47.808
Sulawesi Tenggara,4/6/2021,49.147
Sulawesi Tenggara,4/7/2021,52.6
Sulawesi Tenggara,4/8/2021,54.768
Sulawesi Tenggara,4/9/2021,56.333
Sulawesi Tenggara,4/10/2021,57.219
Sulawesi Tenggara,4/11/2021,57.226
Sulawesi Tenggara,4/12/2021,58.509
Sulawesi Tenggara,4/13/2021,58.663
Sulawesi Tenggara,4/14/2021,58.827
Sulawesi Tenggara,4/15/2021,59.037
Sulawesi Tenggara,4/16/2021,59.142
Sulawesi Tenggara,4/17/2021,59.245
Sulawesi Tenggara,4/19/2021,59.738
Sulawesi Tenggara,4/20/2021,60.034
Sulawesi Tenggara,4/21/2021,60.608
Sulawesi Tenggara,4/22/2021,61.05
Sulawesi Tenggara,4/23/2021,61.271
Sulawesi Tenggara,4/24/2021,61.51
Sulawesi Tenggara,4/25/2021,61.511
Sulawesi Utara,1/13/2021,0
Sulawesi Utara,1/14/2021,0.093
Sulawesi Utara,1/15/2021,0.241
Sulawesi Utara,1/16/2021,0.276
Sulawesi Utara,1/18/2021,0.564
Sulawesi Utara,1/19/2021,0.906
Sulawesi Utara,1/20/2021,1.274
Sulawesi Utara,1/21/2021,1.779
Sulawesi Utara,1/22/2021,2.294
Sulawesi Utara,1/23/2021,2.515
Sulawesi Utara,1/25/2021,2.853
Sulawesi Utara,1/26/2021,3.126
Sulawesi Utara,1/27/2021,3.381
Sulawesi Utara,1/28/2021,3.723
Sulawesi Utara,1/29/2021,4.246
Sulawesi Utara,1/30/2021,4.673
Sulawesi Utara,1/31/2021,4.78
Sulawesi Utara,2/1/2021,5.506
Sulawesi Utara,2/2/2021,6.4
Sulawesi Utara,2/3/2021,7.721
Sulawesi Utara,2/4/2021,8.732
Sulawesi Utara,2/5/2021,12.463
Sulawesi Utara,2/6/2021,13.199
Sulawesi Utara,2/7/2021,13.237
Sulawesi Utara,2/8/2021,14.426
Sulawesi Utara,2/9/2021,15.679
Sulawesi Utara,2/10/2021,17.123
Sulawesi Utara,2/11/2021,17.776
Sulawesi Utara,2/12/2021,17.821
Sulawesi Utara,2/13/2021,17.986
Sulawesi Utara,2/14/2021,17.989
Sulawesi Utara,2/15/2021,18.337
Sulawesi Utara,2/16/2021,18.922
Sulawesi Utara,2/17/2021,19.532
Sulawesi Utara,2/18/2021,20.073
Sulawesi Utara,2/19/2021,20.568
Sulawesi Utara,2/20/2021,20.681
Sulawesi Utara,2/22/2021,20.916
Sulawesi Utara,2/23/2021,21.201
Sulawesi Utara,2/24/2021,21.509
Sulawesi Utara,2/25/2021,21.691
Sulawesi Utara,2/26/2021,21.773
Sulawesi Utara,2/27/2021,21.82
Sulawesi Utara,2/28/2021,21.82
Sulawesi Utara,3/1/2021,22.056
Sulawesi Utara,3/2/2021,22.356
Sulawesi Utara,3/3/2021,23.527
Sulawesi Utara,3/4/2021,25.199
Sulawesi Utara,3/5/2021,28.77
Sulawesi Utara,3/6/2021,29.574
Sulawesi Utara,3/7/2021,29.82
Sulawesi Utara,3/8/2021,33.752
Sulawesi Utara,3/9/2021,38.394
Sulawesi Utara,3/10/2021,45.071
Sulawesi Utara,3/11/2021,45.359
Sulawesi Utara,3/12/2021,50.659
Sulawesi Utara,3/13/2021,51.72
Sulawesi Utara,3/14/2021,51.755
Sulawesi Utara,3/15/2021,57.772
Sulawesi Utara,3/16/2021,63.757
Sulawesi Utara,3/17/2021,69.837
Sulawesi Utara,3/18/2021,76.867
Sulawesi Utara,3/19/2021,83.564
Sulawesi Utara,3/20/2021,85.316
Sulawesi Utara,3/21/2021,85.322
Sulawesi Utara,3/22/2021,88.18
Sulawesi Utara,3/23/2021,91.219
Sulawesi Utara,3/24/2021,94.058
Sulawesi Utara,3/25/2021,97.535
Sulawesi Utara,3/26/2021,100.328
Sulawesi Utara,3/27/2021,101.381
Sulawesi Utara,3/28/2021,101.45
Sulawesi Utara,3/29/2021,102.185
Sulawesi Utara,3/30/2021,102.928
Sulawesi Utara,3/31/2021,103.956
Sulawesi Utara,4/1/2021,105.625
Sulawesi Utara,4/2/2021,105.633
Sulawesi Utara,4/3/2021,106.353
Sulawesi Utara,4/4/2021,106.354
Sulawesi Utara,4/5/2021,107.737
Sulawesi Utara,4/6/2021,109.781
Sulawesi Utara,4/7/2021,111.403
Sulawesi Utara,4/8/2021,114.254
Sulawesi Utara,4/9/2021,117.815
Sulawesi Utara,4/10/2021,119.443
Sulawesi Utara,4/12/2021,122.607
Sulawesi Utara,4/13/2021,125.191
Sulawesi Utara,4/14/2021,127.34
Sulawesi Utara,4/15/2021,129.365
Sulawesi Utara,4/16/2021,132.12
Sulawesi Utara,4/17/2021,132.904
Sulawesi Utara,4/18/2021,132.965
Sulawesi Utara,4/19/2021,136.017
Sulawesi Utara,4/20/2021,138.646
Sulawesi Utara,4/21/2021,141.093
Sulawesi Utara,4/22/2021,144.027
Sulawesi Utara,4/23/2021,146.724
Sulawesi Utara,4/24/2021,147.061
Sulawesi Utara,4/25/2021,147.073
Sumatera Barat,1/14/2021,0.005
Sumatera Barat,1/15/2021,0.017
Sumatera Barat,1/16/2021,0.053
Sumatera Barat,1/17/2021,0.054
Sumatera Barat,1/18/2021,0.17
Sumatera Barat,1/19/2021,0.251
Sumatera Barat,1/20/2021,0.422
Sumatera Barat,1/21/2021,0.691
Sumatera Barat,1/22/2021,1.125
Sumatera Barat,1/23/2021,1.44
Sumatera Barat,1/25/2021,1.792
Sumatera Barat,1/26/2021,2.238
Sumatera Barat,1/27/2021,2.602
Sumatera Barat,1/28/2021,3.148
Sumatera Barat,1/29/2021,3.839
Sumatera Barat,1/30/2021,4.425
Sumatera Barat,1/31/2021,5.29
Sumatera Barat,2/1/2021,6.31
Sumatera Barat,2/2/2021,7.889
Sumatera Barat,2/3/2021,10.068
Sumatera Barat,2/4/2021,12.395
Sumatera Barat,2/5/2021,13.894
Sumatera Barat,2/6/2021,14.801
Sumatera Barat,2/7/2021,14.825
Sumatera Barat,2/8/2021,15.968
Sumatera Barat,2/9/2021,17.052
Sumatera Barat,2/10/2021,17.931
Sumatera Barat,2/11/2021,18.904
Sumatera Barat,2/12/2021,18.911
Sumatera Barat,2/13/2021,19.261
Sumatera Barat,2/14/2021,19.287
Sumatera Barat,2/15/2021,20.168
Sumatera Barat,2/16/2021,21.579
Sumatera Barat,2/17/2021,23.042
Sumatera Barat,2/18/2021,24.969
Sumatera Barat,2/19/2021,25.687
Sumatera Barat,2/20/2021,26.624
Sumatera Barat,2/21/2021,26.654
Sumatera Barat,2/22/2021,27.663
Sumatera Barat,2/23/2021,28.381
Sumatera Barat,2/24/2021,29.21
Sumatera Barat,2/25/2021,29.882
Sumatera Barat,2/26/2021,30.325
Sumatera Barat,2/27/2021,30.608
Sumatera Barat,2/28/2021,30.869
Sumatera Barat,3/1/2021,31.284
Sumatera Barat,3/2/2021,32.153
Sumatera Barat,3/3/2021,33.616
Sumatera Barat,3/4/2021,35.768
Sumatera Barat,3/5/2021,37.707
Sumatera Barat,3/6/2021,39.458
Sumatera Barat,3/7/2021,39.46
Sumatera Barat,3/8/2021,42.505
Sumatera Barat,3/9/2021,46.581
Sumatera Barat,3/10/2021,50.471
Sumatera Barat,3/11/2021,50.872
Sumatera Barat,3/12/2021,53.633
Sumatera Barat,3/13/2021,55.569
Sumatera Barat,3/14/2021,55.572
Sumatera Barat,3/15/2021,58.395
Sumatera Barat,3/16/2021,61.926
Sumatera Barat,3/17/2021,65.374
Sumatera Barat,3/18/2021,68.844
Sumatera Barat,3/19/2021,71.459
Sumatera Barat,3/20/2021,72.855
Sumatera Barat,3/21/2021,72.924
Sumatera Barat,3/22/2021,75.371
Sumatera Barat,3/23/2021,78.148
Sumatera Barat,3/24/2021,82.271
Sumatera Barat,3/25/2021,87.298
Sumatera Barat,3/26/2021,91.048
Sumatera Barat,3/27/2021,92.836
Sumatera Barat,3/28/2021,92.836
Sumatera Barat,3/29/2021,96.932
Sumatera Barat,3/30/2021,100.242
Sumatera Barat,3/31/2021,103.156
Sumatera Barat,4/1/2021,106.489
Sumatera Barat,4/2/2021,106.518
Sumatera Barat,4/3/2021,107.589
Sumatera Barat,4/4/2021,107.591
Sumatera Barat,4/5/2021,110.049
Sumatera Barat,4/6/2021,114.521
Sumatera Barat,4/7/2021,117.523
Sumatera Barat,4/8/2021,122.233
Sumatera Barat,4/9/2021,125.782
Sumatera Barat,4/10/2021,128.647
Sumatera Barat,4/11/2021,128.69
Sumatera Barat,4/12/2021,131.914
Sumatera Barat,4/13/2021,132.407
Sumatera Barat,4/14/2021,132.93
Sumatera Barat,4/15/2021,133.71
Sumatera Barat,4/16/2021,134.088
Sumatera Barat,4/17/2021,134.566
Sumatera Barat,4/18/2021,134.654
Sumatera Barat,4/19/2021,135.998
Sumatera Barat,4/20/2021,137.576
Sumatera Barat,4/21/2021,139.184
Sumatera Barat,4/22/2021,141.312
Sumatera Barat,4/23/2021,142.553
Sumatera Barat,4/24/2021,143.557
Sumatera Barat,4/25/2021,143.573
Sumatera Selatan,1/13/2021,0
Sumatera Selatan,1/14/2021,0.069
Sumatera Selatan,1/15/2021,0.17
Sumatera Selatan,1/16/2021,0.17
Sumatera Selatan,1/17/2021,0.18
Sumatera Selatan,1/18/2021,0.632
Sumatera Selatan,1/19/2021,1.099
Sumatera Selatan,1/20/2021,1.746
Sumatera Selatan,1/21/2021,2.413
Sumatera Selatan,1/22/2021,3.026
Sumatera Selatan,1/23/2021,3.177
Sumatera Selatan,1/24/2021,3.192
Sumatera Selatan,1/25/2021,3.884
Sumatera Selatan,1/26/2021,4.967
Sumatera Selatan,1/27/2021,6.666
Sumatera Selatan,1/28/2021,8.15
Sumatera Selatan,1/29/2021,9.344
Sumatera Selatan,1/30/2021,9.806
Sumatera Selatan,1/31/2021,9.988
Sumatera Selatan,2/1/2021,11.281
Sumatera Selatan,2/2/2021,14.792
Sumatera Selatan,2/3/2021,18.607
Sumatera Selatan,2/4/2021,22.435
Sumatera Selatan,2/5/2021,25.218
Sumatera Selatan,2/6/2021,26.271
Sumatera Selatan,2/7/2021,26.278
Sumatera Selatan,2/8/2021,28.376
Sumatera Selatan,2/9/2021,30.222
Sumatera Selatan,2/10/2021,31.564
Sumatera Selatan,2/11/2021,32.407
Sumatera Selatan,2/12/2021,32.447
Sumatera Selatan,2/13/2021,32.704
Sumatera Selatan,2/14/2021,32.816
Sumatera Selatan,2/15/2021,33.885
Sumatera Selatan,2/16/2021,35.124
Sumatera Selatan,2/17/2021,36.191
Sumatera Selatan,2/18/2021,37.345
Sumatera Selatan,2/19/2021,38.134
Sumatera Selatan,2/20/2021,38.446
Sumatera Selatan,2/21/2021,38.456
Sumatera Selatan,2/22/2021,39.399
Sumatera Selatan,2/23/2021,40.309
Sumatera Selatan,2/24/2021,41.09
Sumatera Selatan,2/25/2021,41.619
Sumatera Selatan,2/26/2021,41.96
Sumatera Selatan,2/27/2021,42.073
Sumatera Selatan,2/28/2021,42.078
Sumatera Selatan,3/1/2021,43.327
Sumatera Selatan,3/2/2021,46.199
Sumatera Selatan,3/3/2021,50.258
Sumatera Selatan,3/4/2021,56.627
Sumatera Selatan,3/5/2021,62.338
Sumatera Selatan,3/6/2021,64.976
Sumatera Selatan,3/7/2021,65.506
Sumatera Selatan,3/8/2021,73.347
Sumatera Selatan,3/9/2021,81.017
Sumatera Selatan,3/10/2021,89.338
Sumatera Selatan,3/11/2021,89.857
Sumatera Selatan,3/12/2021,94.531
Sumatera Selatan,3/13/2021,95.739
Sumatera Selatan,3/14/2021,95.85
Sumatera Selatan,3/15/2021,102.57
Sumatera Selatan,3/16/2021,107.538
Sumatera Selatan,3/17/2021,112.276
Sumatera Selatan,3/18/2021,117.472
Sumatera Selatan,3/19/2021,121.041
Sumatera Selatan,3/20/2021,122.439
Sumatera Selatan,3/21/2021,122.514
Sumatera Selatan,3/22/2021,129.142
Sumatera Selatan,3/23/2021,137.575
Sumatera Selatan,3/24/2021,148.079
Sumatera Selatan,3/25/2021,160.333
Sumatera Selatan,3/26/2021,167.674
Sumatera Selatan,3/27/2021,171.696
Sumatera Selatan,3/28/2021,171.811
Sumatera Selatan,3/29/2021,186.503
Sumatera Selatan,3/30/2021,196.876
Sumatera Selatan,3/31/2021,206.094
Sumatera Selatan,4/1/2021,211.715
Sumatera Selatan,4/2/2021,211.753
Sumatera Selatan,4/3/2021,213.219
Sumatera Selatan,4/4/2021,213.221
Sumatera Selatan,4/5/2021,219.501
Sumatera Selatan,4/6/2021,225.633
Sumatera Selatan,4/7/2021,232.286
Sumatera Selatan,4/8/2021,239.557
Sumatera Selatan,4/9/2021,245.747
Sumatera Selatan,4/10/2021,248.218
Sumatera Selatan,4/11/2021,248.332
Sumatera Selatan,4/12/2021,257.717
Sumatera Selatan,4/13/2021,261.619
Sumatera Selatan,4/14/2021,265.352
Sumatera Selatan,4/15/2021,269.084
Sumatera Selatan,4/16/2021,271.094
Sumatera Selatan,4/17/2021,272.69
Sumatera Selatan,4/18/2021,272.707
Sumatera Selatan,4/19/2021,278.35
Sumatera Selatan,4/20/2021,283.31
Sumatera Selatan,4/21/2021,287.436
Sumatera Selatan,4/22/2021,292.265
Sumatera Selatan,4/23/2021,294.738
Sumatera Selatan,4/24/2021,296.328
Sumatera Selatan,4/25/2021,296.331
Sumatera Utara,1/13/2021,0
Sumatera Utara,1/14/2021,0.098
Sumatera Utara,1/15/2021,0.297
Sumatera Utara,1/16/2021,0.387
Sumatera Utara,1/17/2021,0.395
Sumatera Utara,1/18/2021,0.794
Sumatera Utara,1/19/2021,1.333
Sumatera Utara,1/20/2021,2.56
Sumatera Utara,1/21/2021,3.835
Sumatera Utara,1/22/2021,5.191
Sumatera Utara,1/23/2021,5.877
Sumatera Utara,1/24/2021,5.927
Sumatera Utara,1/25/2021,7.324
Sumatera Utara,1/26/2021,8.065
Sumatera Utara,1/27/2021,8.986
Sumatera Utara,1/28/2021,10.037
Sumatera Utara,1/29/2021,10.929
Sumatera Utara,1/30/2021,11.28
Sumatera Utara,1/31/2021,11.303
Sumatera Utara,2/1/2021,12.67
Sumatera Utara,2/2/2021,13.531
Sumatera Utara,2/3/2021,15.109
Sumatera Utara,2/4/2021,18.175
Sumatera Utara,2/5/2021,21.665
Sumatera Utara,2/6/2021,24.618
Sumatera Utara,2/7/2021,24.97
Sumatera Utara,2/8/2021,28.874
Sumatera Utara,2/9/2021,33.581
Sumatera Utara,2/10/2021,40.069
Sumatera Utara,2/11/2021,44.957
Sumatera Utara,2/12/2021,45.409
Sumatera Utara,2/13/2021,46.877
Sumatera Utara,2/14/2021,47.34
Sumatera Utara,2/15/2021,50.317
Sumatera Utara,2/16/2021,53.624
Sumatera Utara,2/17/2021,56.844
Sumatera Utara,2/18/2021,59.462
Sumatera Utara,2/19/2021,61.42
Sumatera Utara,2/20/2021,62.148
Sumatera Utara,2/21/2021,62.172
Sumatera Utara,2/22/2021,63.973
Sumatera Utara,2/23/2021,65.194
Sumatera Utara,2/24/2021,66.736
Sumatera Utara,2/25/2021,67.561
Sumatera Utara,2/26/2021,67.971
Sumatera Utara,2/27/2021,68.631
Sumatera Utara,2/28/2021,68.663
Sumatera Utara,3/1/2021,69.55
Sumatera Utara,3/2/2021,70.701
Sumatera Utara,3/3/2021,74.133
Sumatera Utara,3/4/2021,79.866
Sumatera Utara,3/5/2021,86.936
Sumatera Utara,3/6/2021,89.475
Sumatera Utara,3/7/2021,90.001
Sumatera Utara,3/8/2021,97.955
Sumatera Utara,3/9/2021,106.615
Sumatera Utara,3/10/2021,118.096
Sumatera Utara,3/11/2021,119.086
Sumatera Utara,3/12/2021,127.464
Sumatera Utara,3/13/2021,131.589
Sumatera Utara,3/14/2021,131.828
Sumatera Utara,3/15/2021,140.514
Sumatera Utara,3/16/2021,149.342
Sumatera Utara,3/17/2021,158.661
Sumatera Utara,3/18/2021,169.325
Sumatera Utara,3/19/2021,177.557
Sumatera Utara,3/20/2021,181.419
Sumatera Utara,3/21/2021,181.709
Sumatera Utara,3/22/2021,192.675
Sumatera Utara,3/23/2021,206.579
Sumatera Utara,3/24/2021,219.43
Sumatera Utara,3/25/2021,232.772
Sumatera Utara,3/26/2021,241.7
Sumatera Utara,3/27/2021,244.978
Sumatera Utara,3/28/2021,245.491
Sumatera Utara,3/29/2021,256.54
Sumatera Utara,3/30/2021,266.247
Sumatera Utara,3/31/2021,275.852
Sumatera Utara,4/1/2021,283.612
Sumatera Utara,4/2/2021,283.94
Sumatera Utara,4/3/2021,286.456
Sumatera Utara,4/4/2021,286.484
Sumatera Utara,4/5/2021,292.655
Sumatera Utara,4/6/2021,299.235
Sumatera Utara,4/7/2021,309.036
Sumatera Utara,4/8/2021,318.421
Sumatera Utara,4/9/2021,326.451
Sumatera Utara,4/10/2021,332.457
Sumatera Utara,4/11/2021,333.436
Sumatera Utara,4/12/2021,343.738
Sumatera Utara,4/13/2021,351.088
Sumatera Utara,4/14/2021,358.538
Sumatera Utara,4/15/2021,366.217
Sumatera Utara,4/16/2021,371.775
Sumatera Utara,4/17/2021,374.574
Sumatera Utara,4/18/2021,374.945
Sumatera Utara,4/19/2021,383.137
Sumatera Utara,4/20/2021,390.783
Sumatera Utara,4/21/2021,397.048
